,room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude
9797,14950595,1428,24240464,Private room,,Toronto,,Islington-City Centre West (14),10,4.5,2,1.0,,59.0,,2017-07-10 07:39:34.798568,43.642577,-79.527412
9798,15160986,1428,96172852,Private room,,Toronto,,High Park North (88),3,4.5,2,1.0,,44.0,,2017-07-10 07:39:33.214773,43.652838,-79.475782
9799,13847090,1428,4244658,Private room,,Toronto,,High Park North (88),4,5.0,2,1.0,,52.0,,2017-07-10 07:39:29.766315,43.655429,-79.466841
9800,14962346,1428,6791906,Private room,,Toronto,,Rockcliffe-Smythe (111),7,5.0,2,1.0,,56.0,,2017-07-10 07:39:29.754622,43.670933000000005,-79.48265500000001
9801,6846655,1428,35138338,Private room,,Toronto,,Runnymede-Bloor West Village (89),36,5.0,2,1.0,,53.0,,2017-07-10 07:39:29.748282,43.652442,-79.485712
9802,6713909,1428,35138338,Private room,,Toronto,,Runnymede-Bloor West Village (89),36,5.0,1,1.0,,44.0,,2017-07-10 07:39:26.711304,43.6538,-79.485174
9803,18289512,1428,65956520,Private room,,Toronto,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,0.0,,52.0,,2017-07-10 07:39:26.693962,43.623698,-79.482225
9804,13800667,1428,37436476,Private room,,Toronto,,Stonegate-Queensway (16),21,4.5,2,1.0,,44.0,,2017-07-10 07:39:25.862023,43.643529,-79.520392
9805,19587115,1428,126840761,Private room,,Toronto,,Princess-Rosethorn (10),0,0.0,2,1.0,,52.0,,2017-07-10 07:39:24.127038,43.658341,-79.531981
9806,18396167,1428,31759368,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,52.0,,2017-07-10 07:39:10.151704,43.641649,-79.392839
9807,6987461,1428,15110858,Private room,,Toronto,,High Park North (88),12,5.0,1,1.0,,43.0,,2017-07-10 07:38:59.629385,43.654891,-79.463554
9808,13113014,1428,72915174,Private room,,Toronto,,High Park North (88),0,0.0,2,1.0,,57.0,,2017-07-10 07:38:13.972889,43.655937,-79.462121
9809,1862196,1428,9713198,Private room,,Toronto,,Junction Area (90),1,0.0,2,1.0,,52.0,,2017-07-10 07:38:12.783155,43.664615000000005,-79.462886
9810,13826962,1428,71712947,Private room,,Toronto,,High Park North (88),23,4.5,2,1.0,,47.0,,2017-07-10 07:38:09.220512,43.660668,-79.461461
9811,1323062,1428,819963,Private room,,Toronto,,High Park-Swansea (87),6,5.0,3,1.0,,60.0,,2017-07-10 07:37:44.306354,43.647268,-79.452159
9812,10255379,1428,52723346,Private room,,Toronto,,Waterfront Communities-The Island (77),1,0.0,1,1.0,,56.0,,2017-07-10 07:33:49.211995,43.64707,-79.393424
9813,6363755,1428,2811951,Private room,,Toronto,,Casa Loma (96),9,4.5,2,1.0,,44.0,,2017-07-10 07:33:26.352764,43.67751,-79.413101
9814,6820099,1428,29475105,Private room,,Toronto,,Danforth (66),0,0.0,2,1.0,,52.0,,2017-07-10 07:31:52.586097,43.682244,-79.331275
9815,145105,1428,702688,Private room,,Toronto,,East End-Danforth (62),0,0.0,1,1.0,,56.0,,2017-07-10 07:31:51.158081,43.688184,-79.307335
9816,504258,1428,2486706,Private room,,Toronto,,Woodbine Corridor (64),3,5.0,2,1.0,,60.0,,2017-07-10 07:31:19.439313,43.681546000000004,-79.314739
9817,13990925,1428,19657311,Private room,,Toronto,,York University Heights (27),0,0.0,1,1.0,,48.0,,2017-07-10 07:30:30.984318,43.766433,-79.4985
9818,18771148,1428,105634499,Private room,,Toronto,,Mount Dennis (115),0,0.0,2,1.0,,43.0,,2017-07-10 07:30:30.975870,43.691588,-79.50464699999999
9819,7729237,1428,39980848,Private room,,Toronto,,Black Creek (24),0,0.0,1,1.0,,56.0,,2017-07-10 07:30:30.957781,43.768227,-79.53054300000001
9820,7089924,1428,17248238,Private room,,Toronto,,Briar Hill-Belgravia (108),0,0.0,2,1.0,,48.0,,2017-07-10 07:30:29.181959,43.693063,-79.462182
9821,14987929,1428,94423952,Private room,,Toronto,,Brookhaven-Amesbury (30),13,4.5,1,1.0,,42.0,,2017-07-10 07:30:29.176511,43.704375,-79.481135
9822,7859654,1428,40821346,Private room,,Toronto,,York University Heights (27),1,0.0,1,1.0,,52.0,,2017-07-10 07:30:28.353522,43.766403000000004,-79.496531
9823,15399552,1428,98314367,Private room,,Toronto,,Keelesdale-Eglinton West (110),0,0.0,1,1.0,,52.0,,2017-07-10 07:30:28.349385,43.689389,-79.471007
9824,9226176,1428,47968254,Private room,,Toronto,,Bathurst Manor (34),22,5.0,2,1.0,,47.0,,2017-07-10 07:30:26.809381,43.760366,-79.456682
9825,13934873,1428,52598398,Private room,,Toronto,,Englemount-Lawrence (32),16,4.5,1,1.0,,56.0,,2017-07-10 07:30:26.806395,43.712782000000004,-79.440057
9826,4431255,1428,23004422,Private room,,Toronto,,Mount Pleasant East (99),3,4.5,2,1.0,,48.0,,2017-07-10 07:30:25.593684,43.713044000000004,-79.38674300000001
9827,6323344,1428,30797673,Private room,,Toronto,,O'Connor-Parkview (54),2,0.0,2,1.0,,47.0,,2017-07-10 07:30:24.779286,43.711209999999994,-79.321954
9828,3984736,1428,1118847,Private room,,Toronto,,Willowdale West (37),0,0.0,2,1.0,,60.0,,2017-07-10 07:30:23.110022,43.773586,-79.418064
9829,17702180,1428,120627256,Private room,,Toronto,,Willowdale East (51),0,0.0,2,1.0,,47.0,,2017-07-10 07:30:23.107978,43.766545,-79.409088
9830,10687190,1428,55212390,Private room,,Toronto,,Lansing-Westgate (38),35,5.0,2,1.0,,60.0,,2017-07-10 07:30:14.529070,43.76599,-79.41306
9831,13345380,1428,18470285,Private room,,Toronto,,Runnymede-Bloor West Village (89),92,5.0,2,1.0,,44.0,,2017-07-10 07:29:52.039161,43.651635,-79.483995
9832,7163671,1428,37520003,Private room,,Toronto,,Willowridge-Martingrove-Richview (7),10,4.5,2,1.0,,54.0,,2017-07-10 07:29:38.584615,43.678261,-79.565157
9833,11193522,1428,58281598,Private room,,Toronto,,Stonegate-Queensway (16),2,0.0,3,1.0,,46.0,,2017-07-10 07:29:37.540163,43.639419000000004,-79.492425
9834,6911991,1428,36221684,Private room,,Toronto,,High Park North (88),73,5.0,2,1.0,,46.0,,2017-07-10 07:29:37.533795,43.659843,-79.46501500000001
9835,6363368,1428,29339351,Private room,,Toronto,,Islington-City Centre West (14),2,0.0,2,1.0,,60.0,,2017-07-10 07:29:37.531192,43.650277,-79.534922
9836,10972007,1428,37520003,Private room,,Toronto,,Willowridge-Martingrove-Richview (7),24,4.5,2,1.0,,60.0,,2017-07-10 07:29:36.318505,43.677108000000004,-79.565752
9837,19227480,1428,134603102,Private room,,Toronto,,Markland Wood (12),1,0.0,2,1.0,,48.0,,2017-07-10 07:29:33.680905,43.629012,-79.579858
9838,13474834,1428,77086471,Private room,,Toronto,,Downsview-Roding-CFB (26),2,0.0,2,1.0,,48.0,,2017-07-10 07:29:32.039061,43.734041,-79.47999399999999
9839,19637090,1428,3074850,Private room,,Toronto,,Etobicoke West Mall (13),0,0.0,2,1.0,,56.0,,2017-07-10 07:29:19.688070,43.646511,-79.567349
9840,13825593,1428,6998292,Private room,,Toronto,,Elms-Old Rexdale (5),7,5.0,2,1.0,,47.0,,2017-07-10 07:29:17.608594,43.718886,-79.551284
9841,19638113,1428,3074850,Private room,,Toronto,,Etobicoke West Mall (13),0,0.0,2,1.0,,48.0,,2017-07-10 07:29:16.859613,43.645659,-79.565671
9842,7293707,1428,37520003,Private room,,Toronto,,Willowridge-Martingrove-Richview (7),10,4.5,2,1.0,,53.0,,2017-07-10 07:29:16.846781,43.677459000000006,-79.56548000000001
9843,18856227,1428,131363410,Private room,,Toronto,,Stonegate-Queensway (16),1,0.0,4,2.0,,62.0,,2017-07-10 07:29:12.791539,43.637322999999995,-79.492535
9844,15643609,1428,100920595,Private room,,Toronto,,Willowridge-Martingrove-Richview (7),29,5.0,2,1.0,,44.0,,2017-07-10 07:29:10.674871,43.677969,-79.551366
9845,11240553,1428,20744105,Private room,,Toronto,,Islington-City Centre West (14),23,4.5,2,1.0,,44.0,,2017-07-10 07:29:09.240683,43.639649,-79.536704
9846,10340303,1428,1195327,Private room,,Toronto,,High Park North (88),27,5.0,2,1.0,,48.0,,2017-07-10 07:29:07.804036,43.654462,-79.466061
9847,14898743,1428,42153857,Private room,,Toronto,,Runnymede-Bloor West Village (89),29,5.0,2,1.0,,52.0,,2017-07-10 07:29:07.787720,43.650426,-79.480297
9848,15132980,1428,95941458,Private room,,Toronto,,Etobicoke West Mall (13),43,5.0,2,1.0,,60.0,,2017-07-10 07:29:06.307824,43.63678,-79.56439499999999
9849,15853135,1428,88719204,Private room,,Toronto,,Eringate-Centennial-West Deane (11),46,5.0,2,1.0,,54.0,,2017-07-10 07:29:06.301315,43.644394,-79.584847
9850,1052904,1428,304551,Private room,,Toronto,,Niagara (82),7,4.5,1,1.0,,52.0,,2017-07-10 07:29:01.989250,43.644621,-79.40756400000001
9851,15759421,1428,11248691,Private room,,Toronto,,South Parkdale (85),2,0.0,1,1.0,,52.0,,2017-07-10 07:27:37.921982,43.635785999999996,-79.42757900000001
9852,13616267,1428,9153482,Private room,,Toronto,,Waterfront Communities-The Island (77),1,0.0,2,1.0,,52.0,,2017-07-10 07:27:29.143268,43.64546,-79.388982
9853,11137625,1428,57879991,Private room,,Toronto,,Trinity-Bellwoods (81),86,5.0,1,1.0,,53.0,,2017-07-10 07:25:32.475451,43.648345,-79.42416300000001
9854,6299381,1428,12383025,Private room,,Toronto,,Corso Italia-Davenport (92),0,0.0,2,1.0,,48.0,,2017-07-10 07:25:26.169351,43.677983000000005,-79.441724
9855,577747,1428,2841354,Private room,,Toronto,,Oakwood Village (107),0,0.0,2,1.0,,52.0,,2017-07-10 07:25:12.989488,43.692015999999995,-79.44508499999999
9856,9866197,1428,1307946,Private room,,Toronto,,Corso Italia-Davenport (92),0,0.0,2,1.0,,60.0,,2017-07-10 07:25:06.888965,43.676840999999996,-79.436924
9857,12604,1428,48239,Private room,,Toronto,,Annex (95),0,0.0,1,1.0,,52.0,,2017-07-10 07:24:49.635978,43.667241,-79.41597800000001
9858,3977055,1428,20611242,Private room,,Toronto,,Annex (95),0,0.0,1,1.0,,52.0,,2017-07-10 07:24:00.689961,43.674153999999994,-79.39045899999999
9859,18044279,1428,20611521,Private room,,Toronto,,Church-Yonge Corridor (75),0,0.0,2,1.0,,48.0,,2017-07-10 07:22:58.062203,43.657297,-79.377501
9860,13812039,1428,26385937,Private room,,Toronto,,Broadview North (57),0,0.0,2,1.0,,52.0,,2017-07-10 07:22:11.510945,43.688438,-79.351203
9861,384549,1428,1923052,Private room,,Toronto,,North St.James Town (74),0,0.0,2,1.0,,52.0,,2017-07-10 07:22:10.208989,43.671444,-79.376851
9862,11698757,1428,56219048,Private room,,Toronto,,Church-Yonge Corridor (75),0,0.0,1,1.0,,44.0,,2017-07-10 07:22:10.206397,43.669113,-79.38295500000001
9863,18671914,1428,127076717,Private room,,Toronto,,Moss Park (73),2,0.0,2,1.0,,61.0,,2017-07-10 07:21:09.839820,43.655643,-79.354965
9864,1331304,1428,7221344,Private room,,Toronto,,Woodbine Corridor (64),8,4.5,2,1.0,,60.0,,2017-07-10 07:20:32.694909,43.674744,-79.31066
9865,12571298,1428,68146278,Private room,,Toronto,,The Beaches (63),27,4.5,2,1.0,,44.0,,2017-07-10 07:20:31.535695,43.671261,-79.302238
9866,1045585,1428,3998902,Private room,,Toronto,,South Parkdale (85),26,4.5,3,1.0,,56.0,,2017-07-10 07:19:56.583083,43.639063,-79.441716
9867,3949403,1428,5022997,Private room,,Toronto,,Roncesvalles (86),2,0.0,2,1.0,,52.0,,2017-07-10 07:19:56.577385,43.643394,-79.430603
9868,6541441,1428,16108665,Private room,,Toronto,,South Parkdale (85),0,0.0,2,1.0,,52.0,,2017-07-10 07:19:54.723681,43.634475,-79.432825
9869,12932618,1428,6643737,Private room,,Toronto,,Little Portugal (84),20,5.0,1,1.0,,60.0,,2017-07-10 07:19:51.552146,43.641327000000004,-79.423405
9870,12585327,1428,11494404,Private room,,Toronto,,Niagara (82),2,0.0,2,1.0,,44.0,,2017-07-10 07:19:46.937279,43.636064000000005,-79.404199
9871,64635,1428,304551,Private room,,Toronto,,Niagara (82),11,4.5,1,1.0,,52.0,,2017-07-10 07:19:45.602693,43.644904,-79.407765
9872,13683684,1428,19140652,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,46.0,,2017-07-10 07:19:45.595090,43.640733000000004,-79.398684
9873,17363075,1428,25044627,Private room,,Toronto,,Waterfront Communities-The Island (77),1,0.0,1,1.0,,44.0,,2017-07-10 07:19:44.331212,43.640174,-79.393966
9874,6925403,1428,36300461,Private room,,Toronto,,Waterfront Communities-The Island (77),7,4.5,2,1.0,,60.0,,2017-07-10 07:19:44.326016,43.642979,-79.394626
9875,16353944,1428,102142668,Private room,,Toronto,,Niagara (82),0,0.0,2,1.0,,60.0,,2017-07-10 07:19:44.322267,43.637966,-79.405794
9876,8730485,1428,3888059,Private room,,Toronto,,Dufferin Grove (83),0,0.0,2,1.0,,56.0,,2017-07-10 07:19:39.830422,43.656468,-79.445718
9877,14919900,1428,16346801,Private room,,Toronto,,South Parkdale (85),0,0.0,1,1.0,,52.0,,2017-07-10 07:19:38.260545,43.63368,-79.434952
9878,15206373,1428,29171693,Private room,,Toronto,,South Parkdale (85),5,4.5,2,1.0,,56.0,,2017-07-10 07:19:38.249236,43.634703,-79.43244
9879,14696426,1428,91395320,Private room,,Toronto,,High Park North (88),1,0.0,1,1.0,,59.0,,2017-07-10 07:19:37.319428,43.656876000000004,-79.45796999999999
9880,19293325,1428,22925965,Private room,,Toronto,,Dufferin Grove (83),0,0.0,2,1.0,,56.0,,2017-07-10 07:19:37.317289,43.656757,-79.447975
9881,7206782,1428,5437240,Private room,,Toronto,,Roncesvalles (86),0,0.0,2,1.0,,44.0,,2017-07-10 07:19:37.311716,43.643958000000005,-79.435819
9882,14221198,1428,45038981,Private room,,Toronto,,South Parkdale (85),2,0.0,2,1.0,,60.0,,2017-07-10 07:19:37.309576,43.633297999999996,-79.42963
9883,7590955,1428,36451181,Private room,,Toronto,,South Parkdale (85),6,4.5,2,1.0,,50.0,,2017-07-10 07:19:37.303464,43.635813,-79.438634
9884,9168581,1428,4281563,Private room,,Toronto,,Roncesvalles (86),10,5.0,2,1.0,,62.0,,2017-07-10 07:19:37.299894,43.641377,-79.43864
9885,2331224,1428,11905510,Private room,,Toronto,,Roncesvalles (86),14,5.0,2,1.0,,60.0,,2017-07-10 07:19:35.608114,43.64454,-79.436987
9886,5682594,1428,7967956,Private room,,Toronto,,South Parkdale (85),16,5.0,2,1.0,,44.0,,2017-07-10 07:19:32.844351,43.634009999999996,-79.432586
9887,17572458,1428,119329199,Private room,,Toronto,,South Parkdale (85),1,0.0,2,1.0,,60.0,,2017-07-10 07:19:32.840581,43.636961,-79.438136
9888,14834445,1428,92796700,Private room,,Toronto,,Roncesvalles (86),8,4.5,2,1.0,,42.0,,2017-07-10 07:19:32.830048,43.641117,-79.44479399999999
9889,18969486,1428,41491653,Private room,,Toronto,,High Park-Swansea (87),4,5.0,2,1.0,,60.0,,2017-07-10 07:19:30.167946,43.641028000000006,-79.454658
9890,3238717,1428,7100031,Private room,,Toronto,,Palmerston-Little Italy (80),1,0.0,2,1.0,,48.0,,2017-07-10 07:19:25.938602,43.657218,-79.41105400000001
9891,17555801,1428,67469154,Private room,,Toronto,,South Parkdale (85),0,0.0,1,1.0,,52.0,,2017-07-10 07:19:25.931600,43.638825,-79.426413
9892,16692807,1428,9040744,Private room,,Toronto,,Trinity-Bellwoods (81),0,0.0,1,1.0,,44.0,,2017-07-10 07:19:24.722982,43.643845,-79.42236700000001
9893,15851128,1428,60840840,Private room,,Toronto,,Palmerston-Little Italy (80),7,4.5,2,1.0,,48.0,,2017-07-10 07:19:24.712733,43.660196,-79.419652
9894,13861022,1428,72343609,Private room,,Toronto,,Little Portugal (84),0,0.0,2,1.0,,56.0,,2017-07-10 07:19:21.510140,43.642610999999995,-79.424012
9895,13938438,1428,262268,Private room,,Toronto,,Trinity-Bellwoods (81),2,0.0,2,1.0,,48.0,,2017-07-10 07:19:21.498505,43.646578999999996,-79.41884399999999
9896,4417366,1428,17221001,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,1.0,,52.0,,2017-07-10 07:19:21.492984,43.639007,-79.398351
9897,13561415,1428,12722274,Private room,,Toronto,,Little Portugal (84),3,3.5,2,1.0,,46.0,,2017-07-10 07:19:18.296872,43.642527,-79.424361
9898,4526217,1428,23464094,Private room,,Toronto,,South Parkdale (85),31,4.5,2,1.0,,52.0,,2017-07-10 07:19:18.271485,43.639229,-79.428967
9899,13002607,1428,18197831,Private room,,Toronto,,South Parkdale (85),4,5.0,1,1.0,,54.0,,2017-07-10 07:19:16.760207,43.638363,-79.430175
9900,19267764,1428,24802804,Private room,,Toronto,,South Parkdale (85),0,0.0,2,1.0,,56.0,,2017-07-10 07:19:16.755017,43.63499,-79.431076
9901,62545,1428,304551,Private room,,Toronto,,Niagara (82),20,5.0,1,1.0,,52.0,,2017-07-10 07:19:13.693882,43.645804,-79.40769399999999
9902,6476998,1428,29405913,Private room,,Toronto,,South Parkdale (85),42,5.0,2,1.0,,42.0,,2017-07-10 07:19:13.684331,43.640516999999996,-79.425083
9903,14499443,1428,4013498,Private room,,Toronto,,Wychwood (94),6,5.0,2,1.0,,60.0,,2017-07-10 07:18:55.980034,43.676996,-79.423918
9904,7194339,1428,1290195,Private room,,Toronto,,Dovercourt-Wallace Emerson-Junction (93),11,5.0,2,1.0,,48.0,,2017-07-10 07:18:52.676189,43.660725,-79.44754300000001
9905,8084817,1428,35657837,Private room,,Toronto,,Annex (95),0,0.0,3,2.0,,52.0,,2017-07-10 07:18:47.171794,43.66742,-79.40720300000001
9906,13748284,1428,22482806,Private room,,Toronto,,Palmerston-Little Italy (80),15,5.0,1,1.0,,48.0,,2017-07-10 07:18:45.124247,43.658556,-79.41980699999999
9907,5029361,1428,11917267,Private room,,Toronto,,South Parkdale (85),79,5.0,2,1.0,,60.0,,2017-07-10 07:18:25.485797,43.637440000000005,-79.441986
9908,18304596,1428,15321613,Private room,,Toronto,,Niagara (82),1,0.0,2,1.0,,52.0,,2017-07-10 07:18:22.407437,43.637912,-79.416471
9909,16671766,1428,109711892,Private room,,Toronto,,Little Portugal (84),0,0.0,1,1.0,,48.0,,2017-07-10 07:18:21.692889,43.6423,-79.422855
9910,18993995,1428,82296278,Private room,,Toronto,,Roncesvalles (86),1,0.0,2,1.0,,44.0,,2017-07-10 07:18:21.688131,43.643288,-79.439542
9911,18654484,1428,118096928,Private room,,Toronto,,South Parkdale (85),1,0.0,1,2.0,,52.0,,2017-07-10 07:18:21.673415,43.638726,-79.42855899999999
9912,19690202,1428,126929000,Private room,,Toronto,,South Parkdale (85),0,0.0,4,1.0,,48.0,,2017-07-10 07:18:19.939080,43.639045,-79.43267900000001
9913,11889372,1428,946248,Private room,,Toronto,,Little Portugal (84),36,5.0,1,1.0,,44.0,,2017-07-10 07:18:18.129446,43.642998,-79.424351
9914,8900639,1428,6141240,Private room,,Toronto,,South Parkdale (85),22,4.5,2,1.0,,47.0,,2017-07-10 07:18:14.440835,43.634355,-79.425812
9915,7160299,1428,37498583,Private room,,Toronto,,Roncesvalles (86),49,4.5,2,1.0,,49.0,,2017-07-10 07:18:14.418599,43.640876,-79.44295100000001
9916,17476200,1428,116710154,Private room,,Toronto,,Little Portugal (84),13,5.0,2,1.0,,60.0,,2017-07-10 07:18:13.576013,43.641754,-79.423349
9917,9238618,1428,7309634,Private room,,Toronto,,Little Portugal (84),2,0.0,2,1.0,,56.0,,2017-07-10 07:18:13.573820,43.64147,-79.42380899999999
9918,15069358,1428,15321613,Private room,,Toronto,,Niagara (82),15,5.0,2,1.0,,52.0,,2017-07-10 07:18:09.870288,43.639633,-79.416905
9919,864104,1428,4451791,Private room,,Toronto,,Palmerston-Little Italy (80),7,4.5,2,1.0,,77.0,,2017-07-10 07:55:13.131800,43.658059,-79.427126
9920,15058937,1428,11126773,Private room,,Toronto,,Niagara (82),1,0.0,2,1.0,,79.0,,2017-07-10 07:55:13.129091,43.637569,-79.403625
9921,16240600,1428,76610945,Private room,,Toronto,,Bay Street Corridor (76),8,4.5,2,1.0,,72.0,,2017-07-10 07:55:11.935845,43.661176,-79.385099
9922,18063750,1428,377040,Private room,,Toronto,,South Parkdale (85),0,0.0,4,1.0,,79.0,,2017-07-10 07:55:11.933644,43.641024,-79.430737
9923,13334524,1428,36218920,Private room,,Toronto,,Waterfront Communities-The Island (77),36,5.0,2,1.0,,80.0,,2017-07-10 07:55:11.931274,43.647754,-79.39373
9924,19269693,1428,18086625,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,1.0,,68.0,,2017-07-10 07:55:11.921352,43.641187,-79.395323
9925,7884629,1428,41564654,Private room,,Toronto,,Yonge-St.Clair (97),0,0.0,1,1.0,,78.0,,2017-07-10 07:55:11.918644,43.685918,-79.398617
9926,312035,1428,812337,Private room,,Toronto,,Dufferin Grove (83),11,4.5,4,1.0,,72.0,,2017-07-10 07:55:11.915843,43.656743,-79.447855
9927,19113525,1428,2534119,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,80.0,,2017-07-10 07:55:11.912258,43.646434,-79.401495
9928,19701656,1428,125217722,Private room,,Toronto,,Stonegate-Queensway (16),0,0.0,2,1.0,,79.0,,2017-07-10 07:55:11.910200,43.629629,-79.486325
9929,19326531,1428,115685461,Private room,,Toronto,,Rosedale-Moore Park (98),0,0.0,1,1.0,,79.0,,2017-07-10 07:55:11.907817,43.672933,-79.37771
9930,8616212,1428,44007704,Private room,,Toronto,,Waterfront Communities-The Island (77),20,5.0,2,1.0,,68.0,,2017-07-10 07:55:11.905796,43.646596,-79.39746600000001
9931,19503833,1428,136785866,Private room,,Toronto,,Mimico (includes Humber Bay Shores) (17),0,0.0,1,0.0,,78.0,,2017-07-10 07:55:11.903622,43.631603000000005,-79.473624
9932,18520725,1428,116273506,Private room,,Toronto,,Willowdale East (51),1,0.0,4,1.0,,72.0,,2017-07-10 07:55:11.899823,43.770255999999996,-79.410765
9933,387957,1428,1941221,Private room,,Toronto,,The Beaches (63),2,0.0,2,1.0,,72.0,,2017-07-10 07:55:11.895596,43.672864000000004,-79.306735
9934,17839398,1428,120880004,Private room,,Toronto,,Church-Yonge Corridor (75),4,5.0,1,1.0,,79.0,,2017-07-10 07:55:11.893527,43.667999,-79.380528
9935,3938356,1428,8799112,Private room,,Toronto,,Niagara (82),32,5.0,2,1.0,,64.0,,2017-07-10 07:55:11.890821,43.640825,-79.41764
9936,18523410,1428,116273506,Private room,,Toronto,,Willowdale East (51),0,0.0,2,1.0,,79.0,,2017-07-10 07:55:10.068135,43.769919,-79.409104
9937,18729305,1428,17152006,Private room,,Toronto,,Waterfront Communities-The Island (77),1,0.0,2,1.0,,71.0,,2017-07-10 07:55:10.065753,43.642536,-79.378125
9938,7871463,1428,44259,Private room,,Toronto,,Palmerston-Little Italy (80),22,5.0,2,1.0,,80.0,,2017-07-10 07:55:10.061164,43.660540000000005,-79.411311
9939,13685309,1428,57767434,Private room,,Toronto,,Highland Creek (134),2,0.0,2,1.0,,72.0,,2017-07-10 07:55:10.056819,43.783215999999996,-79.175543
9940,14556742,1428,36823972,Private room,,Toronto,,Bay Street Corridor (76),4,5.0,2,1.0,,72.0,,2017-07-10 07:55:10.052418,43.66685,-79.388322
9941,17236356,1428,113701340,Private room,,Toronto,,Clanton Park (33),1,0.0,4,2.0,,76.0,,2017-07-10 07:55:10.049998,43.734809000000006,-79.442475
9942,6658056,1428,6987129,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,48.0,,2017-07-10 07:18:00.272420,43.640546,-79.394262
9943,10667115,1428,55099816,Private room,,Toronto,,Niagara (82),1,0.0,1,1.0,,60.0,,2017-07-10 07:18:00.266605,43.644875,-79.40790799999999
9944,1722517,1428,8859994,Private room,,Toronto,,Niagara (82),155,5.0,2,1.0,,50.0,,2017-07-10 07:18:00.263962,43.643896999999996,-79.41521
9945,16751842,1428,111143157,Private room,,Toronto,,Waterfront Communities-The Island (77),4,5.0,2,1.0,,48.0,,2017-07-10 07:18:00.261161,43.647766,-79.40033199999999
9946,14553720,1428,3752438,Private room,,Toronto,,Palmerston-Little Italy (80),11,4.0,2,1.0,,44.0,,2017-07-10 07:17:59.591756,43.655784000000004,-79.412678
9947,9826672,1428,7119695,Private room,,Toronto,,Niagara (82),0,0.0,2,1.0,,52.0,,2017-07-10 07:17:59.586079,43.63685,-79.400892
9948,7088125,1428,1253249,Private room,,Toronto,,Niagara (82),4,4.5,2,1.0,,44.0,,2017-07-10 07:17:59.577525,43.642827000000004,-79.403942
9949,10366243,1428,53353308,Private room,,Toronto,,Kensington-Chinatown (78),1,0.0,2,1.0,,56.0,,2017-07-10 07:17:59.574992,43.650739,-79.402611
9950,15143205,1428,96035636,Private room,,Toronto,,Waterfront Communities-The Island (77),1,0.0,2,1.0,,52.0,,2017-07-10 07:17:59.569246,43.642268,-79.39405
9951,11943900,1428,9092889,Private room,,Toronto,,Niagara (82),1,0.0,1,1.0,,48.0,,2017-07-10 07:17:52.502140,43.635886,-79.405469
9952,4069564,1428,21050600,Private room,,Toronto,,Niagara (82),102,5.0,2,1.0,,52.0,,2017-07-10 07:17:51.042317,43.635177,-79.404809
9953,12383746,1428,12926426,Private room,,Toronto,,Waterfront Communities-The Island (77),12,4.5,1,1.0,,52.0,,2017-07-10 07:17:51.034395,43.639303000000005,-79.39815899999999
9954,10577363,1428,22656764,Private room,,Toronto,,Waterfront Communities-The Island (77),15,5.0,2,1.0,,44.0,,2017-07-10 07:17:51.029809,43.638606,-79.397215
9955,1503534,1428,5099605,Private room,,Toronto,,Trinity-Bellwoods (81),32,4.5,1,1.0,,59.0,,2017-07-10 07:17:49.617512,43.651996999999994,-79.416574
9956,16559939,1428,78400239,Private room,,Toronto,,University (79),1,0.0,2,1.0,,52.0,,2017-07-10 07:17:49.597127,43.660084999999995,-79.402125
9957,14232818,1428,8859994,Private room,,Toronto,,Waterfront Communities-The Island (77),7,4.5,2,1.0,,50.0,,2017-07-10 07:17:48.683010,43.639066,-79.398528
9958,3364609,1428,10088357,Private room,,Toronto,,Niagara (82),45,4.5,1,1.0,,56.0,,2017-07-10 07:17:48.672459,43.632852,-79.399946
9959,16229062,1428,24930689,Private room,,Toronto,,Niagara (82),0,0.0,2,1.0,,48.0,,2017-07-10 07:17:47.166498,43.636376,-79.401459
9960,16588218,1428,85544595,Private room,,Toronto,,Niagara (82),3,3.5,2,1.0,,60.0,,2017-07-10 07:17:47.157052,43.638738000000004,-79.414087
9961,18896650,1428,33031,Private room,,Toronto,,Trinity-Bellwoods (81),2,0.0,2,1.0,,44.0,,2017-07-10 07:17:47.151786,43.648466,-79.405175
9962,19343271,1428,81493472,Private room,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,60.0,,2017-07-10 07:17:47.147337,43.638339,-79.39877800000001
9963,7329506,1428,26274598,Private room,,Toronto,,Niagara (82),58,5.0,2,1.0,,48.0,,2017-07-10 07:17:46.159622,43.637788,-79.405289
9964,19524349,1428,16697760,Private room,,Toronto,,Niagara (82),0,0.0,1,1.0,,52.0,,2017-07-10 07:17:39.878208,43.641621,-79.414702
9965,8386394,1428,58116,Private room,,Toronto,,Waterfront Communities-The Island (77),19,4.5,2,1.0,,54.0,,2017-07-10 07:17:36.184213,43.639939,-79.39054300000001
